folio,ronda,en_encuesta,en_evaluaciones,en_cuestionario_nino,sexo,edad_anios,edad_meses_eval,region,comuna,area,fexp_transversal_enc,fexp_transversal_eval
195021,2012,1,1,,1.0,4.0,50.0,7.0,,2.0,58.343223571777344,61.76614761352539
195021,2017,1,1,0.0,1.0,9.0,117.0,7.0,7403.0,,69.0,73.0
195021,2024,1,1,1.0,1.0,16.0,,7.0,7403.0,,84.63717510623,84.63717510623
195031,2010,1,1,,2.0,2.0,25.0,7.0,,2.0,54.2948112487793,55.83473205566406
195031,2012,1,0,,2.0,4.0,,7.0,,2.0,59.353431701660156,
195031,2017,1,1,0.0,2.0,9.0,117.0,7.0,7403.0,,69.0,73.0
195051,2010,1,1,,1.0,2.0,24.0,7.0,,1.0,54.2948112487793,55.83473205566406
195051,2012,1,1,,1.0,4.0,49.0,7.0,,2.0,61.33407211303711,61.76614761352539
195071,2010,1,1,,1.0,1.0,24.0,7.0,,1.0,54.2948112487793,55.83473205566406
195071,2012,1,1,,1.0,4.0,48.0,7.0,,1.0,59.353431701660156,61.76614761352539
195071,2017,1,1,0.0,1.0,9.0,116.0,7.0,7403.0,,69.0,73.0
195071,2024,1,1,1.0,1.0,16.0,,7.0,7403.0,,84.63717510623,84.63717510623
195081,2010,1,1,,2.0,2.0,25.0,7.0,,2.0,54.2948112487793,55.83473205566406
195081,2012,1,1,,2.0,4.0,50.0,7.0,,2.0,58.343223571777344,61.76614761352539
195081,2017,1,1,0.0,2.0,9.0,115.0,7.0,7403.0,,69.0,73.0
195081,2024,1,1,1.0,2.0,16.0,,7.0,7403.0,,82.93480291866247,82.93480291866247
195091,2010,1,1,,1.0,2.0,24.0,7.0,,1.0,54.2948112487793,55.83473205566406
195091,2012,1,1,,1.0,4.0,49.0,7.0,,2.0,59.353431701660156,61.76614761352539
195091,2017,1,1,0.0,1.0,9.0,119.0,7.0,7403.0,,69.0,73.0
195111,2010,1,1,,1.0,2.0,24.0,7.0,,1.0,54.2948112487793,55.83473205566406
195111,2012,1,1,,1.0,4.0,49.0,7.0,,2.0,61.33407211303711,61.76614761352539
195111,2017,1,1,0.0,1.0,9.0,116.0,7.0,7403.0,,69.0,73.0
195111,2024,1,1,1.0,1.0,16.0,,7.0,7403.0,,92.21007403732459,92.21007403732459
195131,2010,1,1,,2.0,1.0,23.0,7.0,,1.0,54.2948112487793,55.83473205566406
195131,2012,1,1,,2.0,4.0,48.0,7.0,,1.0,61.33407211303711,61.76614761352539
195131,2017,1,1,1.0,2.0,9.0,115.0,7.0,7403.0,,69.0,73.0
195141,2010,1,1,,2.0,1.0,23.0,7.0,,2.0,54.2948112487793,55.83473205566406
195141,2012,1,1,,2.0,4.0,49.0,7.0,,2.0,58.343223571777344,61.76614761352539
195141,2017,1,1,1.0,2.0,9.0,115.0,7.0,7403.0,,69.0,73.0
195141,2024,1,1,1.0,2.0,16.0,,7.0,7403.0,,82.0288064452079,82.0288064452079
195151,2010,1,1,,2.0,1.0,23.0,7.0,,2.0,54.2948112487793,55.83473205566406
195151,2012,1,1,,2.0,4.0,48.0,7.0,,2.0,58.343223571777344,61.76614761352539
195151,2017,1,1,1.0,2.0,9.0,113.0,7.0,7403.0,,69.0,73.0
195151,2024,1,1,1.0,2.0,16.0,,7.0,7403.0,,97.47485225411633,97.47485225411633
195161,2010,1,1,,2.0,1.0,23.0,7.0,,2.0,54.2948112487793,55.83473205566406
195161,2012,1,1,,2.0,4.0,48.0,7.0,,2.0,58.343223571777344,61.76614761352539
195161,2017,1,0,0.0,2.0,9.0,,7.0,7403.0,,69.0,
195161,2024,1,1,1.0,2.0,16.0,,7.0,7403.0,,82.0288064452079,82.0288064452079
195171,2010,1,1,,2.0,1.0,22.0,7.0,,2.0,54.2948112487793,55.83473205566406
195171,2012,1,1,,2.0,4.0,51.0,7.0,,1.0,59.353431701660156,61.76614761352539
195201,2010,1,1,,1.0,1.0,21.0,7.0,,1.0,54.2948112487793,55.83473205566406
195201,2012,1,1,,1.0,3.0,46.0,7.0,,1.0,61.33407211303711,61.76614761352539
195201,2017,1,1,1.0,1.0,9.0,114.0,7.0,7403.0,,69.0,73.0
195201,2024,1,1,1.0,1.0,15.0,,7.0,7401.0,,87.13058109447768,87.13058109447768
195211,2010,1,1,,1.0,1.0,21.0,7.0,,1.0,54.2948112487793,55.83473205566406
195211,2012,1,1,,1.0,3.0,47.0,7.0,,2.0,61.33407211303711,61.76614761352539
195211,2017,1,1,0.0,1.0,9.0,112.0,7.0,7403.0,,69.0,73.0
195211,2024,1,1,1.0,1.0,15.0,,7.0,7403.0,,84.63717510623,84.63717510623
195221,2010,1,1,,1.0,1.0,21.0,7.0,,1.0,54.2948112487793,55.83473205566406
195221,2012,1,1,,1.0,3.0,46.0,7.0,,1.0,61.293663024902344,61.76614761352539
195251,2010,1,1,,2.0,1.0,21.0,7.0,,2.0,54.2948112487793,55.83473205566406
195251,2012,1,1,,2.0,3.0,47.0,7.0,,2.0,61.33407211303711,61.76614761352539
195251,2017,1,0,0.0,2.0,9.0,,7.0,7403.0,,69.0,
195251,2024,1,1,1.0,2.0,15.0,,7.0,7403.0,,82.0288064452079,82.0288064452079
195281,2010,1,1,,2.0,1.0,21.0,7.0,,2.0,54.2948112487793,55.83473205566406
195281,2012,1,1,,2.0,3.0,46.0,7.0,,2.0,58.343223571777344,61.76614761352539
195281,2017,1,1,1.0,2.0,9.0,113.0,7.0,7403.0,,69.0,73.0
195321,2010,1,1,,1.0,1.0,20.0,7.0,,2.0,54.2948112487793,55.83473205566406
195321,2012,1,1,,1.0,3.0,46.0,7.0,,2.0,58.343223571777344,61.76614761352539
195321,2017,1,1,0.0,1.0,9.0,118.0,7.0,7403.0,,69.0,73.0
195321,2024,1,1,1.0,1.0,15.0,,7.0,7403.0,,89.18401359378274,89.18401359378274
195331,2010,1,1,,2.0,1.0,19.0,7.0,,2.0,54.2948112487793,55.83473205566406
195331,2012,1,1,,2.0,3.0,45.0,7.0,,2.0,58.343223571777344,61.76614761352539
195331,2017,1,1,0.0,2.0,9.0,117.0,7.0,7403.0,,69.0,73.0
195341,2010,1,1,,2.0,1.0,19.0,7.0,,2.0,54.2948112487793,55.83473205566406
195341,2012,1,1,,2.0,3.0,45.0,7.0,,2.0,59.353431701660156,61.76614761352539
195341,2017,1,1,1.0,2.0,9.0,116.0,7.0,7403.0,,69.0,73.0
195351,2010,1,1,,1.0,1.0,19.0,7.0,,1.0,54.2948112487793,55.83473205566406
195351,2012,1,1,,1.0,3.0,44.0,7.0,,1.0,61.293663024902344,61.76614761352539
195371,2010,1,1,,1.0,1.0,19.0,7.0,,2.0,54.2948112487793,55.83473205566406
195371,2017,1,1,1.0,1.0,9.0,112.0,7.0,7403.0,,69.0,73.0
195371,2024,1,1,1.0,1.0,15.0,,7.0,7403.0,,105.977386788991,105.977386788991
195381,2010,1,1,,2.0,1.0,18.0,7.0,,2.0,54.2948112487793,55.83473205566406
195381,2012,1,1,,2.0,3.0,44.0,7.0,,2.0,58.343223571777344,61.76614761352539
195381,2017,1,1,0.0,2.0,9.0,112.0,7.0,7403.0,,69.0,73.0
195381,2024,1,1,1.0,2.0,15.0,,7.0,7403.0,,82.23974537631084,82.23974537631084
195391,2010,1,1,,2.0,1.0,18.0,7.0,,1.0,54.2948112487793,55.83473205566406
195391,2012,1,1,,2.0,3.0,43.0,7.0,,2.0,59.353431701660156,61.76614761352539
195391,2017,1,1,1.0,2.0,9.0,115.0,7.0,7403.0,,69.0,73.0
195391,2024,1,1,1.0,2.0,15.0,,7.0,7403.0,,82.23974537631084,82.23974537631084
195401,2010,1,1,,1.0,1.0,18.0,7.0,,1.0,54.2948112487793,55.83473205566406
195401,2012,1,1,,1.0,3.0,43.0,7.0,,1.0,61.33407211303711,61.76614761352539
195401,2024,1,1,1.0,1.0,15.0,,7.0,7401.0,,112.66260949520954,112.66260949520954
195421,2010,1,1,,1.0,1.0,17.0,7.0,,1.0,54.2948112487793,55.83473205566406
195421,2012,1,1,,1.0,3.0,42.0,7.0,,1.0,59.353431701660156,61.76614761352539
195421,2024,1,1,1.0,1.0,15.0,,7.0,7403.0,,96.132248368359,96.132248368359
195441,2010,1,1,,2.0,1.0,16.0,7.0,,1.0,59.61375427246094,62.131309509277344
195441,2012,1,1,,2.0,3.0,41.0,7.0,,1.0,64.41205596923828,66.94902801513672
195441,2017,1,1,0.0,2.0,9.0,110.0,7.0,7403.0,,62.0,64.0
195481,2010,1,1,,2.0,1.0,16.0,7.0,,1.0,59.61375427246094,62.131309509277344
195481,2012,1,1,,2.0,3.0,43.0,7.0,,2.0,64.41205596923828,66.94902801513672
195481,2017,1,1,1.0,2.0,8.0,108.0,7.0,7403.0,,62.0,64.0
195481,2024,1,1,1.0,2.0,15.0,,7.0,7403.0,,84.96738076431608,84.96738076431608
195501,2010,1,1,,2.0,1.0,16.0,7.0,,2.0,59.61375427246094,62.131309509277344
195501,2012,1,1,,2.0,3.0,41.0,7.0,,2.0,63.31574630737305,66.94902801513672
195501,2017,1,1,0.0,2.0,9.0,110.0,7.0,7403.0,,62.0,64.0
195501,2024,1,1,1.0,2.0,15.0,,7.0,7403.0,,90.58658608231666,90.58658608231666
195541,2010,1,1,,1.0,1.0,15.0,7.0,,2.0,59.61375427246094,62.131309509277344
195541,2012,1,1,,1.0,3.0,40.0,7.0,,2.0,63.31574630737305,66.94902801513672
195541,2017,1,1,1.0,1.0,8.0,107.0,7.0,7403.0,,62.0,64.0
195541,2024,1,1,1.0,1.0,15.0,,7.0,7403.0,,85.52626528543564,85.52626528543564
195571,2010,1,1,,1.0,1.0,14.0,7.0,,2.0,59.61375427246094,62.131309509277344
195571,2012,1,1,,1.0,3.0,39.0,7.0,,2.0,63.31574630737305,66.94902801513672
195571,2017,1,1,0.0,1.0,8.0,108.0,7.0,7403.0,,62.0,64.0
195571,2024,1,1,1.0,1.0,15.0,,7.0,7403.0,,88.50877607124333,88.50877607124333
195581,2010,1,1,,1.0,1.0,14.0,7.0,,2.0,59.61375427246094,62.131309509277344
195621,2010,1,1,,2.0,1.0,13.0,7.0,,1.0,59.61375427246094,62.131309509277344
195621,2012,1,1,,2.0,3.0,38.0,7.0,,1.0,64.41205596923828,66.94902801513672
195621,2017,1,1,1.0,2.0,8.0,105.0,7.0,7401.0,,62.0,64.0
195631,2010,1,1,,1.0,1.0,13.0,7.0,,2.0,59.61375427246094,62.131309509277344
195631,2012,1,1,,1.0,3.0,40.0,7.0,,2.0,63.31574630737305,66.94902801513672
195631,2017,1,0,0.0,1.0,8.0,,7.0,7403.0,,62.0,
195661,2010,1,1,,1.0,1.0,12.0,7.0,,1.0,59.61375427246094,62.131309509277344
195661,2012,1,1,,1.0,3.0,38.0,7.0,,2.0,66.5615005493164,66.94902801513672
195661,2017,1,1,1.0,1.0,8.0,103.0,7.0,7403.0,,62.0,64.0
195711,2010,1,1,,1.0,0.0,12.0,7.0,,2.0,59.61375427246094,62.131309509277344
195711,2012,1,1,,1.0,3.0,37.0,7.0,,2.0,63.31574630737305,66.94902801513672
195711,2017,1,1,0.0,1.0,8.0,103.0,7.0,7403.0,,62.0,64.0
195751,2010,1,1,,2.0,0.0,11.0,7.0,,2.0,59.61375427246094,62.131309509277344
195751,2012,1,1,,2.0,2.0,36.0,7.0,,2.0,63.31574630737305,66.94902801513672
195751,2017,1,1,0.0,2.0,8.0,104.0,7.0,7403.0,,62.0,64.0
195751,2024,1,1,1.0,2.0,15.0,,7.0,7403.0,,84.96738076431608,84.96738076431608
195781,2010,1,1,,1.0,0.0,9.0,7.0,,2.0,59.61375427246094,62.131309509277344
195781,2012,1,1,,1.0,2.0,34.0,7.0,,2.0,63.31574630737305,66.94902801513672
195781,2024,1,1,1.0,1.0,14.0,,7.0,7403.0,,110.58817818497751,110.58817818497751
195801,2010,1,1,,1.0,4.0,52.0,7.0,,1.0,53.301082611083984,54.32135772705078
195801,2012,1,1,,1.0,6.0,77.0,7.0,,1.0,59.478519439697266,64.86534118652344
195811,2010,1,1,,1.0,4.0,52.0,7.0,,1.0,53.301082611083984,54.32135772705078
195821,2010,1,1,,1.0,4.0,53.0,7.0,,1.0,53.301082611083984,54.32135772705078
195821,2012,1,1,,1.0,6.0,77.0,7.0,,1.0,57.55780029296875,64.86534118652344
195831,2010,1,1,,1.0,4.0,53.0,7.0,,1.0,53.301082611083984,54.32135772705078
195881,2010,1,1,,2.0,4.0,51.0,7.0,,1.0,53.301082611083984,54.32135772705078
195881,2012,1,1,,2.0,6.0,80.0,7.0,,1.0,57.55780029296875,64.86534118652344
195881,2017,1,1,1.0,2.0,11.0,147.0,7.0,7404.0,,83.0,83.0
195881,2024,1,1,1.0,2.0,18.0,,7.0,7404.0,,72.17327409329546,72.17327409329546
195891,2010,1,1,,2.0,4.0,51.0,7.0,,1.0,53.301082611083984,54.32135772705078
195891,2012,1,1,,2.0,6.0,76.0,7.0,,1.0,59.478519439697266,64.86534118652344
195891,2017,1,1,1.0,2.0,12.0,149.0,7.0,7404.0,,83.0,83.0
195891,2024,1,1,1.0,2.0,18.0,,7.0,7404.0,,70.57886136642813,70.57886136642813
195901,2010,1,1,,2.0,4.0,50.0,7.0,,1.0,53.301082611083984,54.32135772705078
195901,2017,1,1,0.0,2.0,12.0,146.0,7.0,7404.0,,83.0,83.0
195901,2024,1,1,1.0,2.0,18.0,,7.0,7404.0,,82.92799943886789,82.92799943886789
195911,2010,1,1,,1.0,4.0,50.0,7.0,,1.0,53.301082611083984,54.32135772705078
195911,2012,1,1,,1.0,6.0,79.0,7.0,,1.0,57.55780029296875,64.86534118652344
195921,2010,1,1,,1.0,4.0,50.0,7.0,,1.0,53.301082611083984,54.32135772705078
195921,2012,1,1,,1.0,6.0,76.0,7.0,,1.0,59.478519439697266,64.86534118652344
195921,2017,1,1,1.0,1.0,12.0,146.0,7.0,7404.0,,83.0,83.0
195961,2010,1,1,,1.0,4.0,50.0,7.0,,1.0,53.301082611083984,54.32135772705078
195961,2012,1,1,,1.0,6.0,75.0,7.0,,1.0,57.55780029296875,64.86534118652344
195961,2017,1,1,1.0,1.0,12.0,145.0,7.0,7404.0,,83.0,83.0
196011,2010,1,1,,2.0,4.0,48.0,7.0,,1.0,53.301082611083984,54.32135772705078
196011,2012,1,1,,2.0,6.0,73.0,7.0,,1.0,57.55780029296875,64.86534118652344
196011,2017,1,1,1.0,2.0,12.0,146.0,7.0,7404.0,,83.0,83.0
196011,2024,1,1,1.0,2.0,18.0,,7.0,7404.0,,75.23719139136247,75.23719139136247
196031,2010,1,1,,1.0,3.0,48.0,7.0,,1.0,53.301082611083984,54.32135772705078
196031,2017,1,1,1.0,1.0,12.0,146.0,7.0,7404.0,,83.0,83.0
196041,2010,1,1,,1.0,4.0,48.0,7.0,,1.0,53.301082611083984,54.32135772705078
196041,2012,1,1,,1.0,6.0,74.0,7.0,,2.0,57.55780029296875,64.86534118652344
196041,2017,1,0,1.0,1.0,12.0,,7.0,7404.0,,83.0,
196091,2010,1,1,,2.0,3.0,46.0,7.0,,1.0,53.301082611083984,54.32135772705078
196091,2012,1,1,,2.0,5.0,72.0,7.0,,1.0,57.55780029296875,64.86534118652344
196091,2017,1,1,1.0,2.0,11.0,137.0,7.0,7404.0,,83.0,83.0
196091,2024,1,1,1.0,2.0,18.0,,7.0,7404.0,,66.25749012420947,66.25749012420947
196121,2010,1,1,,1.0,3.0,46.0,7.0,,1.0,53.301082611083984,54.32135772705078
196121,2012,1,1,,1.0,5.0,71.0,7.0,,1.0,57.55780029296875,64.86534118652344
196131,2010,1,1,,1.0,3.0,45.0,7.0,,2.0,53.301082611083984,54.32135772705078
196131,2012,1,1,,1.0,5.0,73.0,7.0,,2.0,57.55780029296875,64.86534118652344
196131,2017,1,1,1.0,1.0,11.0,142.0,7.0,7404.0,,83.0,83.0
196141,2010,1,1,,2.0,3.0,46.0,7.0,,1.0,53.301082611083984,54.32135772705078
196141,2012,1,0,,2.0,5.0,,7.0,,1.0,56.578155517578125,
196141,2017,1,1,1.0,2.0,11.0,142.0,7.0,7404.0,,83.0,83.0
196141,2024,1,1,1.0,2.0,17.0,,7.0,7404.0,,66.25749012420947,66.25749012420947
196151,2010,1,1,,1.0,3.0,44.0,7.0,,1.0,53.301082611083984,54.32135772705078
196151,2012,1,1,,1.0,5.0,71.0,7.0,,1.0,56.578155517578125,64.86534118652344
196151,2017,1,1,1.0,1.0,11.0,137.0,7.0,7404.0,,83.0,83.0
196151,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,75.53836780686638,75.53836780686638
196161,2010,1,1,,2.0,3.0,45.0,7.0,,1.0,53.301082611083984,54.32135772705078
196161,2012,1,1,,2.0,5.0,70.0,7.0,,1.0,56.578155517578125,64.86534118652344
196161,2017,1,1,1.0,2.0,11.0,142.0,7.0,7404.0,,83.0,83.0
196161,2024,1,1,1.0,2.0,17.0,,7.0,7404.0,,72.17327409329546,72.17327409329546
196171,2010,1,1,,2.0,3.0,45.0,7.0,,1.0,53.301082611083984,54.32135772705078
196171,2012,1,1,,2.0,5.0,70.0,7.0,,1.0,56.578155517578125,64.86534118652344
196181,2010,1,1,,2.0,3.0,44.0,7.0,,1.0,53.301082611083984,54.32135772705078
196181,2012,1,1,,2.0,5.0,73.0,7.0,,1.0,57.55780029296875,64.86534118652344
196181,2017,1,1,1.0,2.0,11.0,142.0,7.0,7404.0,,83.0,83.0
196221,2010,1,1,,2.0,3.0,44.0,7.0,,1.0,53.301082611083984,54.32135772705078
196221,2012,1,1,,2.0,5.0,69.0,7.0,,1.0,57.55780029296875,64.86534118652344
196221,2017,1,1,1.0,2.0,11.0,142.0,7.0,7404.0,,83.0,83.0
196241,2010,1,1,,1.0,3.0,44.0,7.0,,1.0,53.301082611083984,54.32135772705078
196241,2012,1,1,,1.0,5.0,68.0,7.0,,1.0,59.43933868408203,64.86534118652344
196241,2017,1,1,1.0,1.0,11.0,139.0,7.0,7404.0,,83.0,83.0
196241,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,76.17550390975379,76.17550390975379
196251,2010,1,1,,1.0,3.0,43.0,7.0,,1.0,53.301082611083984,54.32135772705078
196251,2012,1,1,,1.0,5.0,68.0,7.0,,1.0,56.578155517578125,64.86534118652344
196261,2010,1,1,,1.0,3.0,43.0,7.0,,1.0,53.301082611083984,54.32135772705078
196331,2010,1,1,,1.0,3.0,42.0,7.0,,2.0,53.301082611083984,54.32135772705078
196331,2012,1,1,,1.0,5.0,70.0,7.0,,2.0,56.578155517578125,64.86534118652344
196361,2010,1,1,,1.0,3.0,41.0,7.0,,1.0,53.301082611083984,54.32135772705078
196361,2017,1,1,1.0,1.0,11.0,139.0,7.0,7404.0,,83.0,83.0
196371,2010,1,0,,1.0,3.0,,7.0,,1.0,53.301082611083984,
196371,2012,1,0,,1.0,5.0,,7.0,,1.0,56.578155517578125,
196371,2017,1,1,1.0,1.0,11.0,137.0,7.0,7404.0,,83.0,83.0
196371,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,76.17550390975379,76.17550390975379
196381,2010,1,1,,1.0,3.0,40.0,7.0,,1.0,53.301082611083984,54.32135772705078
196381,2012,1,1,,1.0,5.0,65.0,7.0,,1.0,59.478519439697266,64.86534118652344
196381,2017,1,1,1.0,1.0,10.0,132.0,7.0,7404.0,,83.0,83.0
196381,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,75.34500711322445,75.34500711322445
196391,2010,1,1,,2.0,3.0,42.0,7.0,,2.0,52.34218215942383,52.54375457763672
196391,2012,1,1,,2.0,4.0,68.0,7.0,,2.0,56.47040557861328,64.61302185058594
196401,2010,1,1,,2.0,3.0,40.0,7.0,,1.0,52.34218215942383,52.54375457763672
196401,2012,1,1,,2.0,5.0,65.0,7.0,,1.0,57.448184967041016,64.61302185058594
196401,2017,1,1,1.0,2.0,10.0,131.0,7.0,7404.0,,72.0,74.0
196401,2024,1,1,1.0,2.0,17.0,,7.0,7404.0,,65.76643296341452,65.76643296341452
196411,2010,1,1,,2.0,3.0,40.0,7.0,,1.0,52.34218215942383,52.54375457763672
196411,2012,1,1,,2.0,5.0,65.0,7.0,,1.0,57.448184967041016,64.61302185058594
196411,2024,1,1,1.0,2.0,17.0,,7.0,7101.0,,68.55836549135131,68.55836549135131
196421,2010,1,1,,1.0,3.0,40.0,7.0,,1.0,52.34218215942383,52.54375457763672
196421,2017,1,1,1.0,1.0,11.0,135.0,7.0,7404.0,,72.0,74.0
196421,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,84.81455528104128,84.81455528104128
196471,2010,1,1,,1.0,3.0,40.0,7.0,,2.0,52.34218215942383,52.54375457763672
196471,2012,1,1,,1.0,5.0,66.0,7.0,,2.0,56.47040557861328,64.61302185058594
196471,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,71.39749764306914,71.39749764306914
196481,2010,1,1,,1.0,3.0,39.0,7.0,,1.0,52.34218215942383,52.54375457763672
196481,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,73.81516721516995,73.81516721516995
196511,2010,1,1,,1.0,3.0,39.0,7.0,,2.0,52.34218215942383,52.54375457763672
196511,2012,1,1,,1.0,5.0,66.0,7.0,,2.0,56.47040557861328,64.61302185058594
196511,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,85.12508392137984,85.12508392137984
196531,2010,1,1,,2.0,3.0,39.0,7.0,,1.0,52.34218215942383,52.54375457763672
196531,2012,1,1,,2.0,5.0,64.0,7.0,,1.0,61.791542053222656,64.61302185058594
196531,2017,1,1,1.0,2.0,11.0,136.0,7.0,7404.0,,72.0,74.0
196531,2024,1,1,1.0,2.0,17.0,,7.0,7404.0,,63.612383736949056,63.612383736949056
196541,2010,1,1,,2.0,3.0,37.0,7.0,,1.0,52.34218215942383,52.54375457763672
196541,2012,1,1,,2.0,5.0,62.0,7.0,,1.0,59.3652458190918,64.61302185058594
196541,2017,1,1,1.0,2.0,11.0,133.0,7.0,7404.0,,72.0,74.0
196541,2024,1,1,1.0,2.0,17.0,,7.0,7404.0,,68.55836549135131,68.55836549135131
196551,2010,1,1,,2.0,3.0,37.0,7.0,,1.0,52.34218215942383,52.54375457763672
196551,2012,1,1,,2.0,5.0,62.0,7.0,,1.0,59.3652458190918,64.61302185058594
196571,2010,1,1,,1.0,3.0,37.0,7.0,,1.0,52.34218215942383,52.54375457763672
196571,2012,1,1,,1.0,5.0,61.0,7.0,,1.0,57.448184967041016,64.61302185058594
196571,2017,1,1,1.0,1.0,10.0,129.0,7.0,7404.0,,72.0,74.0
196571,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,71.39749764306914,71.39749764306914
196581,2010,1,1,,2.0,3.0,37.0,7.0,,1.0,52.34218215942383,52.54375457763672
196581,2012,1,1,,2.0,5.0,62.0,7.0,,1.0,59.3652458190918,64.61302185058594
196581,2017,1,1,1.0,2.0,10.0,133.0,7.0,7404.0,,72.0,74.0
196591,2010,1,1,,2.0,3.0,36.0,7.0,,2.0,52.34218215942383,52.54375457763672
196591,2012,1,1,,2.0,5.0,64.0,7.0,,2.0,56.47040557861328,64.61302185058594
196591,2017,1,1,1.0,2.0,10.0,132.0,7.0,7201.0,,72.0,74.0
196591,2024,1,1,1.0,2.0,17.0,,7.0,7201.0,,68.55836549135131,68.55836549135131
196621,2010,1,1,,2.0,3.0,37.0,7.0,,2.0,52.34218215942383,52.54375457763672
196621,2012,1,1,,2.0,5.0,64.0,7.0,,2.0,56.47040557861328,64.61302185058594
196631,2010,1,1,,1.0,2.0,35.0,7.0,,1.0,52.34218215942383,52.54375457763672
196631,2012,1,1,,1.0,5.0,60.0,7.0,,1.0,57.448184967041016,64.61302185058594
196631,2017,1,1,0.0,1.0,10.0,131.0,7.0,7404.0,,72.0,74.0
196631,2024,1,1,1.0,1.0,17.0,,7.0,7404.0,,72.18448267823773,72.18448267823773
196651,2010,1,1,,2.0,2.0,35.0,7.0,,1.0,52.34218215942383,52.54375457763672
196651,2012,1,1,,2.0,5.0,60.0,7.0,,1.0,59.3652458190918,64.61302185058594
196651,2017,1,1,1.0,2.0,10.0,131.0,7.0,7404.0,,72.0,74.0
196651,2024,1,1,1.0,2.0,17.0,,7.0,7404.0,,60.37579474287301,60.37579474287301
196681,2010,1,1,,2.0,2.0,35.0,7.0,,1.0,52.34218215942383,52.54375457763672
196681,2012,1,1,,2.0,5.0,60.0,7.0,,1.0,62.97554016113281,64.61302185058594
196681,2017,1,1,1.0,2.0,10.0,133.0,7.0,7404.0,,72.0,74.0
196681,2024,1,1,1.0,2.0,16.0,,7.0,7404.0,,65.76643296341452,65.76643296341452
196691,2010,1,1,,1.0,2.0,35.0,7.0,,1.0,52.34218215942383,52.54375457763672
196691,2012,1,1,,1.0,5.0,60.0,7.0,,1.0,59.326141357421875,64.61302185058594
196691,2024,1,1,1.0,1.0,16.0,,6.0,6301.0,,67.48672681128326,67.48672681128326
196701,2010,1,1,,2.0,2.0,33.0,7.0,,1.0,52.34218215942383,52.54375457763672
196701,2012,1,1,,2.0,4.0,60.0,7.0,,1.0,57.448184967041016,64.61302185058594
196701,2017,1,1,1.0,2.0,10.0,132.0,7.0,7404.0,,72.0,74.0
196741,2010,1,1,,1.0,2.0,33.0,7.0,,1.0,52.34218215942383,52.54375457763672
196741,2017,1,1,0.0,1.0,10.0,131.0,7.0,7404.0,,72.0,74.0
196751,2010,1,1,,2.0,2.0,33.0,7.0,,1.0,52.34218215942383,52.54375457763672
196751,2012,1,1,,2.0,4.0,58.0,7.0,,1.0,57.448184967041016,64.61302185058594
196751,2017,1,1,1.0,2.0,10.0,131.0,7.0,7404.0,,72.0,74.0
196751,2024,1,1,1.0,2.0,16.0,,7.0,7404.0,,63.612383736949056,63.612383736949056
196761,2010,1,1,,1.0,2.0,33.0,7.0,,1.0,52.34218215942383,52.54375457763672
196761,2012,1,1,,1.0,4.0,58.0,7.0,,1.0,59.3652458190918,64.61302185058594
196761,2024,1,1,1.0,1.0,16.0,,7.0,7404.0,,84.81455528104128,84.81455528104128
196791,2010,1,1,,1.0,2.0,32.0,7.0,,1.0,52.34218215942383,52.54375457763672
196791,2012,1,1,,1.0,4.0,59.0,7.0,,2.0,57.448184967041016,64.61302185058594
196811,2010,1,1,,2.0,2.0,32.0,7.0,,1.0,52.34218215942383,52.54375457763672
196811,2012,1,1,,2.0,4.0,58.0,7.0,,1.0,57.448184967041016,64.61302185058594
196811,2017,1,1,1.0,2.0,10.0,128.0,7.0,7404.0,,72.0,74.0
196811,2024,1,1,1.0,2.0,16.0,,7.0,7404.0,,60.37579474287301,60.37579474287301
196821,2010,1,1,,1.0,2.0,32.0,7.0,,1.0,52.34218215942383,52.54375457763672
196821,2012,1,1,,1.0,4.0,57.0,7.0,,1.0,57.448184967041016,64.61302185058594
196821,2017,1,1,1.0,1.0,10.0,128.0,7.0,7404.0,,72.0,74.0
196841,2010,1,1,,2.0,2.0,31.0,7.0,,1.0,52.34218215942383,52.54375457763672
196841,2012,1,1,,2.0,4.0,56.0,7.0,,1.0,56.47040557861328,64.61302185058594
196841,2017,1,1,0.0,2.0,10.0,127.0,7.0,7404.0,,72.0,74.0
196861,2010,1,1,,1.0,2.0,30.0,7.0,,1.0,52.34218215942383,52.54375457763672
196861,2012,1,1,,1.0,4.0,56.0,7.0,,1.0,62.97554016113281,64.61302185058594
196861,2017,1,1,1.0,1.0,10.0,126.0,7.0,7404.0,,72.0,74.0
196861,2024,1,1,1.0,1.0,16.0,,7.0,7404.0,,71.39749764306914,71.39749764306914
196871,2010,1,1,,1.0,2.0,31.0,7.0,,1.0,52.34218215942383,52.54375457763672
196871,2012,1,1,,1.0,4.0,56.0,7.0,,1.0,57.448184967041016,64.61302185058594
196871,2017,1,1,1.0,1.0,10.0,122.0,7.0,7404.0,,72.0,74.0
